,time,price,volume
505,2021-06-15 15:45:56,129975.0,8
506,2021-06-15 15:45:56,129975.0,3
507,2021-06-15 15:45:57,129970.0,2
508,2021-06-15 15:45:57,129970.0,5
509,2021-06-15 15:45:58,129965.0,25
510,2021-06-15 15:45:58,129965.0,1
511,2021-06-15 15:45:59,129960.0,10
512,2021-06-15 15:45:59,129965.0,1
513,2021-06-15 15:46:00,129970.0,2
514,2021-06-15 15:46:00,129960.0,11
515,2021-06-15 15:46:01,129960.0,1
516,2021-06-15 15:46:01,129960.0,1
517,2021-06-15 15:46:02,129955.0,2
518,2021-06-15 15:46:02,129960.0,1
519,2021-06-15 15:46:03,129955.0,1
520,2021-06-15 15:46:03,129960.0,1
521,2021-06-15 15:46:04,129970.0,3
522,2021-06-15 15:46:05,129970.0,1
523,2021-06-15 15:46:05,129975.0,13
524,2021-06-15 15:46:06,129970.0,3
525,2021-06-15 15:46:06,129975.0,27
526,2021-06-15 15:46:07,129980.0,25
527,2021-06-15 15:46:07,129975.0,70
528,2021-06-15 15:46:08,129980.0,5
529,2021-06-15 15:46:08,129970.0,1
530,2021-06-15 15:46:09,129970.0,2
531,2021-06-15 15:46:09,129970.0,1
532,2021-06-15 15:46:10,129980.0,5
533,2021-06-15 15:46:10,129980.0,22
534,2021-06-15 15:46:11,129980.0,2
535,2021-06-15 15:46:11,129975.0,1
536,2021-06-15 15:46:12,129975.0,1
537,2021-06-15 15:46:12,129975.0,20
538,2021-06-15 15:46:13,129975.0,1
539,2021-06-15 15:46:13,129975.0,2
540,2021-06-15 15:46:14,129970.0,3
541,2021-06-15 15:46:14,129975.0,1
542,2021-06-15 15:46:15,129970.0,8
543,2021-06-15 15:46:16,129975.0,50
544,2021-06-15 15:46:16,129970.0,2
545,2021-06-15 15:46:17,129975.0,1
546,2021-06-15 15:46:17,129975.0,10
547,2021-06-15 15:46:18,129970.0,10
548,2021-06-15 15:46:18,129980.0,5
549,2021-06-15 15:46:19,129980.0,1
550,2021-06-15 15:46:19,129980.0,18
551,2021-06-15 15:46:20,129975.0,1
552,2021-06-15 15:46:20,129980.0,34
553,2021-06-15 15:46:21,129980.0,13
554,2021-06-15 15:46:21,129980.0,1
555,2021-06-15 15:46:22,129980.0,1
556,2021-06-15 15:46:22,129975.0,1
557,2021-06-15 15:46:23,129970.0,1
558,2021-06-15 15:46:23,129970.0,1
559,2021-06-15 15:46:24,129980.0,1
560,2021-06-15 15:46:24,129975.0,1
561,2021-06-15 15:46:25,129975.0,1
562,2021-06-15 15:46:25,129980.0,1
563,2021-06-15 15:46:26,129980.0,23
564,2021-06-15 15:46:26,129975.0,2
565,2021-06-15 15:46:27,129975.0,20
566,2021-06-15 15:46:27,129975.0,2
567,2021-06-15 15:46:28,129980.0,52
568,2021-06-15 15:46:29,129975.0,40
569,2021-06-15 15:46:29,129975.0,1
570,2021-06-15 15:46:30,129980.0,3
571,2021-06-15 15:46:30,129980.0,2
572,2021-06-15 15:46:31,129980.0,1
573,2021-06-15 15:46:31,129980.0,1
