Date,Time,Open,High,Low,Close,Tick,Volume,Spread
2021.03.26,17:34:00,114840,114930,114810,114900,6779,23141,5
2021.03.26,17:35:00,114905,114920,114855,114900,3618,11362,5
2021.03.26,17:36:00,114900,114950,114875,114890,3364,9779,5
2021.03.26,17:37:00,114890,114890,114820,114855,3811,13001,5
2021.03.26,17:38:00,114855,114895,114840,114840,1916,6338,5
2021.03.26,17:39:00,114845,114870,114815,114855,2104,6799,5
2021.03.26,17:40:00,114860,114920,114845,114870,3256,10043,5
2021.03.26,17:41:00,114870,114900,114855,114885,1646,4336,5
2021.03.26,17:42:00,114885,114890,114825,114865,2619,7193,5
2021.03.26,17:43:00,114860,114870,114815,114825,2782,7927,5
2021.03.26,17:44:00,114825,114840,114795,114810,3080,9548,5
2021.03.26,17:45:00,114800,114835,114770,114775,3053,8610,5
2021.03.26,17:46:00,114775,114780,114730,114755,3034,8275,5
2021.03.26,17:47:00,114750,114800,114740,114775,1822,4808,5
2021.03.26,17:48:00,114775,114800,114740,114760,1898,5712,5
2021.03.26,17:49:00,114765,114845,114750,114790,2963,9191,5
2021.03.26,17:50:00,114795,114965,114775,114930,6476,19384,5
2021.03.26,17:51:00,114930,114965,114890,114940,2556,6536,5
2021.03.26,17:52:00,114945,114995,114910,114965,1779,4269,5
2021.03.26,17:53:00,114970,115075,114925,114985,2075,7323,5
2021.03.26,17:54:00,115010,115085,114595,114595,1975,15183,5
2021.03.29,09:00:00,114300,114475,114280,114430,6640,15520,5
2021.03.29,09:01:00,114420,114450,114230,114290,13847,29453,5
2021.03.29,09:02:00,114290,114420,114215,114355,11129,26689,5
2021.03.29,09:03:00,114350,114495,114350,114480,11200,26948,5
2021.03.29,09:04:00,114480,114500,114410,114485,6561,14863,5
2021.03.29,09:05:00,114480,114680,114460,114650,18236,50584,5
2021.03.29,09:06:00,114650,114690,114475,114585,14681,43328,5
2021.03.29,09:07:00,114590,114590,114310,114365,14384,40609,5
2021.03.29,09:08:00,114360,114510,114300,114405,10705,31179,5
2021.03.29,09:09:00,114405,114545,114395,114510,6847,19739,5
2021.03.29,09:10:00,114510,114535,114460,114480,5946,16932,5
2021.03.29,09:11:00,114475,114535,114435,114505,6360,19886,5
2021.03.29,09:12:00,114510,114700,114485,114645,11954,33887,5
2021.03.29,09:13:00,114650,114710,114575,114640,9115,26796,5
2021.03.29,09:14:00,114640,114660,114565,114575,5025,16560,5
2021.03.29,09:15:00,114575,114580,114460,114475,10492,29684,5
2021.03.29,09:16:00,114480,114490,114415,114480,9359,27217,5
2021.03.29,09:17:00,114480,114515,114455,114485,5261,15080,5
2021.03.29,09:18:00,114480,114615,114480,114485,12739,37451,5
2021.03.29,09:19:00,114490,114505,114405,114420,9495,29538,5
2021.03.29,09:20:00,114420,114490,114415,114450,5923,17007,5
2021.03.29,09:21:00,114450,114475,114430,114450,2915,9049,5
2021.03.29,09:22:00,114445,114495,114420,114485,5314,17466,5
2021.03.29,09:23:00,114480,114510,114420,114420,4674,14732,5
2021.03.29,09:24:00,114420,114500,114380,114465,7515,21304,5
2021.03.29,09:25:00,114465,114530,114460,114480,5484,15396,5
2021.03.29,09:26:00,114480,114480,114365,114380,9353,28160,5
2021.03.29,09:27:00,114375,114380,114270,114300,14855,42987,5
2021.03.29,09:28:00,114295,114410,114285,114380,10582,31366,5
2021.03.29,09:29:00,114380,114460,114360,114385,8162,23956,5
2021.03.29,09:30:00,114385,114385,114280,114330,12826,38123,5
2021.03.29,09:31:00,114330,114420,114250,114325,14693,41902,5
2021.03.29,09:32:00,114325,114360,114300,114325,4912,14940,5
2021.03.29,09:33:00,114320,114390,114315,114325,5089,15182,5
2021.03.29,09:34:00,114325,114410,114290,114335,8248,24915,5
2021.03.29,09:35:00,114330,114360,114250,114300,8595,25981,5
2021.03.29,09:36:00,114300,114320,114270,114285,3802,11998,5
2021.03.29,09:37:00,114285,114285,114205,114235,14440,46181,5
2021.03.29,09:38:00,114235,114290,114145,114180,20940,61386,5
2021.03.29,09:39:00,114185,114185,114100,114140,13003,38686,5
2021.03.29,09:40:00,114140,114170,114065,114165,15263,44924,5
2021.03.29,09:41:00,114160,114165,114075,114090,6321,19615,5
2021.03.29,09:42:00,114090,114110,114050,114070,7130,21347,5
2021.03.29,09:43:00,114070,114090,114020,114080,10814,35216,5
2021.03.29,09:44:00,114080,114090,114050,114070,3486,11670,5
2021.03.29,09:45:00,114070,114075,113880,113915,24850,74455,5
2021.03.29,09:46:00,113915,113945,113845,113915,14315,46754,5
2021.03.29,09:47:00,113915,114010,113910,113980,10556,32653,5
2021.03.29,09:48:00,113975,114000,113850,113860,11202,34995,5
2021.03.29,09:49:00,113855,113885,113770,113845,16930,51893,5
2021.03.29,09:50:00,113845,113970,113815,113950,14722,46890,5
2021.03.29,09:51:00,113955,114000,113920,113920,10082,32119,5
2021.03.29,09:52:00,113920,113975,113910,113945,5326,17641,5
2021.03.29,09:53:00,113945,114020,113935,113995,7545,24775,5
2021.03.29,09:54:00,113995,114040,113975,114015,6426,21499,5
2021.03.29,09:55:00,114015,114100,114005,114035,16112,49378,5
2021.03.29,09:56:00,114035,114115,114025,114080,8342,28434,5
2021.03.29,09:57:00,114075,114080,113960,113985,13721,46086,5
2021.03.29,09:58:00,113985,114035,113970,114025,5317,17252,5
2021.03.29,09:59:00,114030,114080,114015,114075,5633,17648,5
2021.03.29,10:00:00,114080,114300,114020,114300,29738,92458,5
2021.03.29,10:01:00,114295,114410,114250,114260,23192,76412,5
2021.03.29,10:02:00,114260,114265,114145,114165,13799,44499,5
2021.03.29,10:03:00,114165,114260,114160,114205,8888,30750,5
2021.03.29,10:04:00,114205,114210,114130,114175,8581,28667,5
2021.03.29,10:05:00,114180,114230,114135,114200,8334,28431,5
2021.03.29,10:06:00,114200,114250,114170,114180,6742,23884,5
2021.03.29,10:07:00,114180,114235,114130,114220,7980,29387,5
2021.03.29,10:08:00,114220,114370,114220,114365,18470,60543,5
2021.03.29,10:09:00,114365,114545,114330,114460,28477,94111,5
2021.03.29,10:10:00,114460,114745,114435,114670,32389,105710,5
2021.03.29,10:11:00,114670,114725,114650,114655,13185,47145,5
2021.03.29,10:12:00,114655,114750,114615,114660,16026,54348,5
2021.03.29,10:13:00,114655,114810,114650,114760,19420,66752,5
2021.03.29,10:14:00,114760,114850,114735,114810,13892,47191,5
2021.03.29,10:15:00,114815,114925,114750,114800,25881,85761,5
2021.03.29,10:16:00,114805,114860,114700,114815,17293,55529,5
2021.03.29,10:17:00,114810,114900,114770,114825,12571,40897,5
2021.03.29,10:18:00,114820,114970,114770,114965,17338,56939,5
2021.03.29,10:19:00,114970,115050,114950,115040,17883,60885,5
2021.03.29,10:20:00,115040,115050,114900,114980,18690,62570,5
2021.03.29,10:21:00,114980,115075,114925,114950,13852,49348,5
2021.03.29,10:22:00,114945,114965,114875,114945,10570,35070,5
2021.03.29,10:23:00,114940,115030,114940,115000,9176,31379,5
2021.03.29,10:24:00,114995,115025,114880,114915,9741,33920,5
2021.03.29,10:25:00,114915,114985,114885,114960,8556,28061,5
2021.03.29,10:26:00,114955,114965,114785,114845,16904,54587,5
2021.03.29,10:27:00,114840,114850,114765,114780,9556,31575,5
2021.03.29,10:28:00,114785,114865,114720,114720,12221,40511,5
2021.03.29,10:29:00,114720,114780,114665,114760,16765,56282,5
2021.03.29,10:30:00,114760,114875,114665,114870,22575,79160,5
2021.03.29,10:31:00,114870,114950,114795,114870,20816,70216,5
2021.03.29,10:32:00,114870,114960,114820,114925,13257,44907,5
2021.03.29,10:33:00,114920,114980,114815,114960,13589,48097,5
2021.03.29,10:34:00,114965,115120,114940,115110,27613,98148,5
2021.03.29,10:35:00,115105,115220,115020,115095,33040,106299,5
2021.03.29,10:36:00,115095,115155,114880,114930,25205,82835,5
2021.03.29,10:37:00,114925,115020,114845,115015,15878,54231,5
2021.03.29,10:38:00,115010,115070,114930,115000,11757,41544,5
2021.03.29,10:39:00,114995,115085,114955,115070,9335,32190,5
2021.03.29,10:40:00,115065,115075,114835,114840,18032,62061,5
2021.03.29,10:41:00,114840,114915,114615,114680,28199,94300,5
2021.03.29,10:42:00,114680,114780,114625,114775,16783,58315,5
2021.03.29,10:43:00,114770,114935,114770,114885,16963,58121,5
2021.03.29,10:44:00,114890,114935,114840,114875,9173,34927,5
2021.03.29,10:45:00,114880,114980,114815,114975,15411,53785,5
2021.03.29,10:46:00,114975,115000,114930,114985,9977,35816,5
2021.03.29,10:47:00,114980,114990,114815,114840,13099,47016,5
2021.03.29,10:48:00,114840,114925,114800,114880,11086,36302,5
2021.03.29,10:49:00,114880,114880,114765,114810,12824,44539,5
2021.03.29,10:50:00,114815,114855,114730,114795,11430,38527,5
2021.03.29,10:51:00,114795,114860,114740,114825,9126,32021,5
2021.03.29,10:52:00,114830,114925,114770,114905,11019,38277,5
2021.03.29,10:53:00,114905,114950,114775,114855,10997,37610,5
2021.03.29,10:54:00,114850,114860,114755,114800,7531,26512,5
2021.03.29,10:55:00,114800,114815,114680,114805,16979,62607,5
2021.03.29,10:56:00,114805,114860,114700,114775,13832,49336,5
2021.03.29,10:57:00,114775,114870,114735,114820,11105,42278,5
2021.03.29,10:58:00,114820,114970,114820,114960,12726,46553,5
2021.03.29,10:59:00,114960,115060,114930,115025,15763,62104,5
2021.03.29,11:00:00,115025,115205,114940,115180,29766,104779,5
2021.03.29,11:01:00,115175,115430,115145,115310,35411,124151,5
2021.03.29,11:02:00,115310,115390,115230,115245,16622,59378,5
2021.03.29,11:03:00,115245,115250,115065,115235,21498,75824,5
2021.03.29,11:04:00,115235,115420,115235,115380,17043,62548,5
2021.03.29,11:05:00,115385,115385,115250,115330,16410,58527,5
2021.03.29,11:06:00,115330,115330,115170,115185,12631,46465,5
2021.03.29,11:07:00,115185,115300,115165,115235,9776,36945,5
2021.03.29,11:08:00,115235,115320,115220,115290,8460,30969,5
2021.03.29,11:09:00,115290,115295,115125,115250,13396,45824,5
2021.03.29,11:10:00,115250,115300,115190,115285,9304,33212,5
2021.03.29,11:11:00,115285,115340,115215,115240,10945,36901,5
2021.03.29,11:12:00,115240,115260,115165,115240,8636,30662,5
2021.03.29,11:13:00,115240,115270,115190,115240,5661,20329,5
2021.03.29,11:14:00,115240,115300,115170,115215,7501,27821,5
2021.03.29,11:15:00,115220,115220,115070,115115,14343,46034,5
2021.03.29,11:16:00,115115,115125,115000,115095,14624,48179,5
2021.03.29,11:17:00,115090,115110,115030,115090,6001,22225,5
2021.03.29,11:18:00,115085,115165,115060,115095,10049,31910,5
2021.03.29,11:19:00,115095,115150,115070,115085,5458,17781,5
2021.03.29,11:20:00,115085,115095,114970,115020,14552,50422,5
2021.03.29,11:21:00,115020,115075,114880,115075,21569,72440,5
2021.03.29,11:22:00,115065,115120,115000,115075,14653,53849,5
2021.03.29,11:23:00,115070,115080,114950,115040,10724,39195,5
2021.03.29,11:24:00,115040,115040,114820,114825,16187,57637,5
2021.03.29,11:25:00,114825,114830,114595,114650,26927,94695,5
2021.03.29,11:26:00,114650,114775,114615,114625,17465,62624,5
2021.03.29,11:27:00,114620,114800,114570,114795,18721,65219,5
2021.03.29,11:28:00,114795,114845,114720,114725,12488,44083,5
2021.03.29,11:29:00,114725,114770,114645,114660,11355,42286,5
2021.03.29,11:30:00,114655,114745,114620,114735,14987,54117,5
2021.03.29,11:31:00,114735,114795,114620,114695,11681,41304,5
2021.03.29,11:32:00,114695,114760,114620,114665,8688,33520,5
2021.03.29,11:33:00,114660,114675,114500,114515,20185,71150,5
2021.03.29,11:34:00,114520,114620,114465,114530,16195,56433,5
2021.03.29,11:35:00,114530,114655,114515,114580,11934,41319,5
2021.03.29,11:36:00,114580,114720,114545,114715,13092,46679,5
2021.03.29,11:37:00,114715,114755,114530,114635,17568,64799,5
2021.03.29,11:38:00,114640,114705,114600,114685,8627,31835,5
2021.03.29,11:39:00,114680,114750,114545,114570,12888,50526,5
2021.03.29,11:40:00,114575,114580,114460,114545,18512,67976,5
2021.03.29,11:41:00,114545,114610,114485,114600,8577,31321,5
2021.03.29,11:42:00,114600,114645,114540,114615,9790,37319,5
2021.03.29,11:43:00,114620,114645,114560,114615,5789,24595,5
2021.03.29,11:44:00,114615,114715,114610,114705,9558,39028,5
2021.03.29,11:45:00,114700,114760,114620,114665,14873,55251,5
2021.03.29,11:46:00,114665,114740,114615,114690,9662,37555,5
2021.03.29,11:47:00,114690,114735,114610,114620,6534,24965,5
2021.03.29,11:48:00,114615,114715,114610,114660,6172,24138,5
2021.03.29,11:49:00,114660,114680,114565,114600,8416,30863,5
2021.03.29,11:50:00,114600,114640,114465,114625,19287,73552,5
2021.03.29,11:51:00,114625,114670,114545,114555,10025,36912,5
2021.03.29,11:52:00,114550,114625,114515,114625,7337,27400,5
2021.03.29,11:53:00,114625,114650,114530,114570,6721,25859,5
2021.03.29,11:54:00,114570,114580,114410,114440,15223,53664,5
2021.03.29,11:55:00,114435,114510,114420,114435,11172,40757,5
2021.03.29,11:56:00,114435,114535,114420,114475,8436,29642,5
2021.03.29,11:57:00,114470,114500,114315,114325,12975,49674,5
2021.03.29,11:58:00,114325,114355,114250,114325,20973,71326,5
2021.03.29,11:59:00,114325,114495,114325,114370,16061,52119,5
2021.03.29,12:00:00,114370,114380,114285,114315,10444,34600,5
2021.03.29,12:01:00,114310,114340,114220,114225,12724,47269,5
2021.03.29,12:02:00,114220,114320,114135,114170,19868,70565,5
2021.03.29,12:03:00,114175,114260,114115,114150,13886,50036,5
2021.03.29,12:04:00,114155,114205,114105,114120,10386,37092,5
2021.03.29,12:05:00,114120,114285,114095,114285,15037,53408,5
2021.03.29,12:06:00,114285,114310,114195,114210,12353,47142,5
2021.03.29,12:07:00,114205,114210,114120,114195,9669,35705,5
2021.03.29,12:08:00,114190,114230,114150,114180,6457,24783,5
2021.03.29,12:09:00,114180,114350,114155,114345,12259,40886,5
2021.03.29,12:10:00,114340,114440,114280,114345,21111,72473,5
2021.03.29,12:11:00,114345,114435,114325,114335,11189,39074,5
2021.03.29,12:12:00,114335,114370,114285,114300,8233,28413,5
2021.03.29,12:13:00,114305,114305,114235,114265,10183,36109,5
2021.03.29,12:14:00,114260,114355,114240,114325,7030,22638,5
2021.03.29,12:15:00,114330,114390,114280,114390,10091,35011,5
2021.03.29,12:16:00,114390,114415,114300,114315,9310,31869,5
2021.03.29,12:17:00,114310,114340,114245,114325,7295,27433,5
2021.03.29,12:18:00,114325,114390,114305,114340,5281,18516,5
2021.03.29,12:19:00,114345,114625,114320,114615,22573,75920,5
2021.03.29,12:20:00,114620,114750,114570,114740,22787,78715,5
2021.03.29,12:21:00,114745,114925,114715,114870,22459,75182,5
2021.03.29,12:22:00,114865,114875,114730,114765,13829,48664,5
2021.03.29,12:23:00,114765,114795,114665,114710,10112,36441,5
2021.03.29,12:24:00,114710,114725,114640,114700,8881,33356,5
2021.03.29,12:25:00,114700,114830,114680,114750,14160,50122,5
2021.03.29,12:26:00,114755,114890,114740,114745,12204,41518,5
2021.03.29,12:27:00,114750,114840,114735,114810,5667,19444,5
2021.03.29,12:28:00,114810,114865,114765,114840,6606,23353,5
2021.03.29,12:29:00,114835,114950,114835,114880,12074,43688,5
2021.03.29,12:30:00,114880,114925,114815,114895,11348,40952,5
2021.03.29,12:31:00,114890,114915,114825,114890,6530,26599,5
2021.03.29,12:32:00,114885,114900,114775,114900,9769,34044,5
2021.03.29,12:33:00,114900,114900,114835,114860,4016,14151,5
2021.03.29,12:34:00,114855,114920,114835,114850,5807,21099,5
2021.03.29,12:35:00,114845,114870,114750,114830,10787,36874,5
2021.03.29,12:36:00,114835,114910,114800,114855,6832,24704,5
2021.03.29,12:37:00,114855,114870,114800,114825,4703,18046,5
2021.03.29,12:38:00,114825,114885,114760,114785,6238,25568,5
2021.03.29,12:39:00,114780,114785,114690,114705,9885,34766,5
2021.03.29,12:40:00,114700,114735,114640,114680,11643,43889,5
2021.03.29,12:41:00,114675,114700,114595,114665,10478,40756,5
2021.03.29,12:42:00,114665,114680,114610,114640,5609,22819,5
2021.03.29,12:43:00,114635,114655,114530,114540,12434,43780,5
2021.03.29,12:44:00,114545,114565,114470,114495,11522,44241,5
2021.03.29,12:45:00,114500,114615,114450,114585,15186,55642,5
2021.03.29,12:46:00,114590,114635,114535,114540,9661,37871,5
2021.03.29,12:47:00,114535,114665,114480,114650,11832,45918,5
2021.03.29,12:48:00,114645,114680,114530,114555,9686,37414,5
2021.03.29,12:49:00,114555,114600,114500,114590,6585,24835,5
2021.03.29,12:50:00,114595,114695,114545,114645,8861,32750,5
2021.03.29,12:51:00,114650,114815,114645,114715,15515,57071,5
2021.03.29,12:52:00,114715,114865,114715,114845,9548,33741,5
2021.03.29,12:53:00,114845,115060,114835,115030,17560,61349,5
2021.03.29,12:54:00,115030,115085,114960,115045,14648,54965,5
2021.03.29,12:55:00,115050,115060,114965,115020,7034,26099,5
2021.03.29,12:56:00,115020,115030,114880,114975,10393,37833,5
2021.03.29,12:57:00,114975,114985,114895,114965,5750,20612,5
2021.03.29,12:58:00,114965,114990,114900,114910,5199,20800,5
2021.03.29,12:59:00,114910,114950,114865,114875,7788,35406,5
2021.03.29,13:00:00,114875,114950,114870,114915,6498,28348,5
2021.03.29,13:01:00,114915,114950,114895,114935,3261,13571,5
2021.03.29,13:02:00,114935,114965,114910,114910,3338,14034,5
2021.03.29,13:03:00,114910,114915,114805,114820,12993,50604,5
2021.03.29,13:04:00,114815,114915,114780,114885,9250,39730,5
2021.03.29,13:05:00,114880,114920,114820,114830,6241,26368,5
2021.03.29,13:06:00,114830,114860,114760,114840,7711,31558,5
2021.03.29,13:07:00,114840,114915,114830,114865,6364,25976,5
2021.03.29,13:08:00,114860,114870,114800,114810,3352,13550,5
2021.03.29,13:09:00,114815,114920,114760,114915,8509,32245,5
2021.03.29,13:10:00,114910,115055,114900,114955,18506,63131,5
2021.03.29,13:11:00,114950,114960,114840,114845,9388,34824,5
2021.03.29,13:12:00,114850,114855,114740,114775,10106,37230,5
2021.03.29,13:13:00,114775,114825,114750,114765,7238,28074,5
2021.03.29,13:14:00,114765,114800,114705,114725,7469,28246,5
2021.03.29,13:15:00,114725,114765,114675,114720,8849,32718,5
2021.03.29,13:16:00,114720,114780,114710,114755,4806,18889,5
2021.03.29,13:17:00,114760,114810,114735,114785,5519,23626,5
2021.03.29,13:18:00,114785,114970,114785,114890,14046,49984,5
2021.03.29,13:19:00,114885,115000,114885,114975,9567,36142,5
2021.03.29,13:20:00,114975,115020,114880,114920,10644,39410,5
2021.03.29,13:21:00,114920,114920,114830,114885,7877,29437,5
2021.03.29,13:22:00,114885,115000,114850,114860,9264,36995,5
2021.03.29,13:23:00,114855,114920,114850,114870,4243,17458,5
2021.03.29,13:24:00,114870,114910,114830,114835,3316,13256,5
2021.03.29,13:25:00,114835,114875,114810,114875,5261,20540,5
2021.03.29,13:26:00,114870,114950,114840,114875,7230,24441,5
2021.03.29,13:27:00,114880,114910,114850,114905,2778,11056,5
2021.03.29,13:28:00,114910,115040,114885,114995,10265,38575,5
2021.03.29,13:29:00,114995,115070,114955,115000,9775,37818,5
2021.03.29,13:30:00,115000,115025,114960,114975,4954,18733,5
2021.03.29,13:31:00,114975,115015,114945,114985,4454,17061,5
2021.03.29,13:32:00,114985,115175,114965,115175,14948,56954,5
2021.03.29,13:33:00,115175,115200,115105,115140,13034,45612,5
2021.03.29,13:34:00,115140,115265,115110,115240,12778,45829,5
2021.03.29,13:35:00,115245,115330,115215,115215,14438,47852,5
2021.03.29,13:36:00,115215,115225,115135,115135,10335,36703,5
2021.03.29,13:37:00,115135,115155,115045,115140,10957,39173,5
2021.03.29,13:38:00,115145,115195,115105,115160,7632,28271,5
2021.03.29,13:39:00,115160,115160,115065,115080,5468,20448,5
2021.03.29,13:40:00,115080,115085,114995,115020,9381,31563,5
2021.03.29,13:41:00,115015,115150,115010,115150,8104,26780,5
2021.03.29,13:42:00,115150,115170,115095,115120,6396,22179,5
2021.03.29,13:43:00,115120,115145,115095,115135,2780,10578,5
2021.03.29,13:44:00,115135,115145,115100,115125,2381,9242,5
2021.03.29,13:45:00,115120,115135,115045,115060,4545,16659,5
2021.03.29,13:46:00,115060,115085,115010,115020,6789,26194,5
2021.03.29,13:47:00,115020,115125,115010,115085,5939,20254,5
2021.03.29,13:48:00,115080,115120,115060,115075,3747,15265,5
2021.03.29,13:49:00,115075,115095,115035,115070,3373,12021,5
2021.03.29,13:50:00,115070,115130,115060,115080,5233,20002,5
2021.03.29,13:51:00,115080,115095,114975,115010,9657,34958,5
2021.03.29,13:52:00,115010,115090,114960,115080,7432,25428,5
2021.03.29,13:53:00,115085,115185,115045,115170,10864,41915,5
2021.03.29,13:54:00,115170,115235,115160,115230,10337,35490,5
2021.03.29,13:55:00,115225,115320,115185,115290,11529,38373,5
2021.03.29,13:56:00,115290,115295,115210,115220,7715,24967,5
2021.03.29,13:57:00,115220,115220,115095,115140,11765,42147,5
2021.03.29,13:58:00,115140,115165,115110,115120,3762,14027,5
2021.03.29,13:59:00,115120,115215,115110,115195,5008,17083,5
2021.03.29,14:00:00,115195,115265,115195,115215,7320,24066,5
2021.03.29,14:01:00,115215,115240,115155,115240,6097,20590,5
2021.03.29,14:02:00,115240,115350,115230,115315,13679,48462,5
2021.03.29,14:03:00,115315,115575,115305,115470,25199,96382,5
2021.03.29,14:04:00,115465,115565,115440,115560,10015,34808,5
2021.03.29,14:05:00,115560,115665,115550,115560,20492,73564,5
2021.03.29,14:06:00,115565,115580,115500,115540,9957,35274,5
2021.03.29,14:07:00,115540,115590,115420,115455,13392,44924,5
2021.03.29,14:08:00,115445,115470,115395,115420,6970,23042,5
2021.03.29,14:09:00,115420,115460,115365,115375,7555,26601,5
2021.03.29,14:10:00,115375,115450,115320,115330,9405,30952,5
2021.03.29,14:11:00,115325,115370,115270,115360,10174,35055,5
2021.03.29,14:12:00,115360,115440,115340,115425,9337,32968,5
2021.03.29,14:13:00,115425,115460,115370,115395,7686,27211,5
2021.03.29,14:14:00,115395,115405,115280,115285,7618,25207,5
2021.03.29,14:15:00,115285,115345,115160,115195,15646,53907,5
2021.03.29,14:16:00,115200,115225,115110,115125,10892,39303,5
2021.03.29,14:17:00,115125,115190,115075,115170,10550,37270,5
2021.03.29,14:18:00,115170,115200,115130,115175,4612,15904,5
2021.03.29,14:19:00,115170,115240,115140,115225,6073,21112,5
2021.03.29,14:20:00,115220,115245,115160,115175,7231,25872,5
2021.03.29,14:21:00,115170,115215,115150,115160,4668,16962,5
2021.03.29,14:22:00,115155,115235,115130,115230,7422,26516,5
2021.03.29,14:23:00,115230,115245,115160,115175,6398,23496,5
2021.03.29,14:24:00,115175,115350,115170,115345,12572,41476,5
2021.03.29,14:25:00,115340,115360,115205,115210,11885,37688,5
2021.03.29,14:26:00,115210,115225,115175,115180,5974,22566,5
2021.03.29,14:27:00,115180,115265,115170,115185,6432,22369,5
2021.03.29,14:28:00,115185,115220,115150,115175,5419,18220,5
2021.03.29,14:29:00,115175,115190,115050,115135,12474,40229,5
2021.03.29,14:30:00,115135,115185,115080,115180,8183,28376,5
2021.03.29,14:31:00,115180,115240,115140,115145,9341,32455,5
2021.03.29,14:32:00,115150,115240,115110,115205,7542,27868,5
2021.03.29,14:33:00,115205,115330,115185,115305,10559,36551,5
2021.03.29,14:34:00,115310,115340,115250,115295,9847,38994,5
2021.03.29,14:35:00,115290,115350,115240,115305,9726,36499,5
2021.03.29,14:36:00,115305,115310,115215,115240,6483,24037,5
2021.03.29,14:37:00,115235,115260,115185,115255,5851,22705,5
2021.03.29,14:38:00,115250,115265,115200,115240,3537,12887,5
2021.03.29,14:39:00,115235,115240,115155,115180,5315,19434,5
2021.03.29,14:40:00,115180,115205,115125,115145,6680,23871,5
2021.03.29,14:41:00,115145,115225,115125,115195,6569,24252,5
2021.03.29,14:42:00,115195,115225,115105,115140,5567,20284,5
2021.03.29,14:43:00,115145,115150,115070,115115,6516,22292,5
2021.03.29,14:44:00,115115,115125,115010,115030,11737,41066,5
2021.03.29,14:45:00,115025,115055,114935,115045,15167,52447,5
2021.03.29,14:46:00,115045,115225,115045,115105,17796,59402,5
2021.03.29,14:47:00,115100,115180,115085,115105,7116,26309,5
2021.03.29,14:48:00,115100,115125,115045,115050,7361,25133,5
2021.03.29,14:49:00,115055,115085,115010,115085,6083,21125,5
2021.03.29,14:50:00,115085,115145,115055,115140,7130,25931,5
2021.03.29,14:51:00,115140,115170,115105,115145,6181,21625,5
2021.03.29,14:52:00,115145,115195,115120,115120,5418,19051,5
2021.03.29,14:53:00,115125,115220,115090,115130,10868,44410,5
2021.03.29,14:54:00,115130,115150,115060,115110,6702,28912,5
2021.03.29,14:55:00,115105,115180,115085,115150,7602,35505,5
2021.03.29,14:56:00,115150,115240,115130,115160,9195,33711,5
2021.03.29,14:57:00,115160,115205,115145,115165,5687,25661,5
2021.03.29,14:58:00,115165,115200,115065,115095,7957,31485,5
2021.03.29,14:59:00,115100,115130,115030,115125,8523,32270,5
2021.03.29,15:00:00,115120,115165,115060,115060,8798,32909,5
2021.03.29,15:01:00,115065,115190,115055,115165,7346,27983,5
2021.03.29,15:02:00,115160,115210,115100,115210,7487,27494,5
2021.03.29,15:03:00,115205,115225,115085,115090,7417,25334,5
2021.03.29,15:04:00,115090,115180,115090,115155,6426,24549,5
2021.03.29,15:05:00,115150,115190,115130,115145,6504,30343,5
2021.03.29,15:06:00,115145,115190,115050,115065,8009,32235,5
2021.03.29,15:07:00,115070,115165,115050,115130,7677,29930,5
2021.03.29,15:08:00,115130,115165,115115,115140,3481,12580,5
2021.03.29,15:09:00,115140,115170,115085,115155,4312,16039,5
2021.03.29,15:10:00,115155,115160,115035,115085,6224,21440,5
2021.03.29,15:11:00,115085,115140,115070,115090,4908,17383,5
2021.03.29,15:12:00,115090,115110,115055,115095,4132,15420,5
2021.03.29,15:13:00,115095,115220,115090,115210,8994,33563,5
2021.03.29,15:14:00,115210,115315,115210,115260,16011,57383,5
2021.03.29,15:15:00,115265,115265,115160,115180,10678,40337,5
2021.03.29,15:16:00,115180,115215,115100,115145,9808,37091,5
2021.03.29,15:17:00,115150,115180,115010,115040,12259,44540,5
2021.03.29,15:18:00,115045,115115,115020,115100,7468,28710,5
2021.03.29,15:19:00,115095,115140,115045,115090,5893,20143,5
2021.03.29,15:20:00,115090,115155,115065,115085,6349,22582,5
2021.03.29,15:21:00,115080,115175,115070,115165,5196,18665,5
2021.03.29,15:22:00,115165,115290,115150,115275,11593,40650,5
2021.03.29,15:23:00,115275,115385,115260,115295,17292,64124,5
2021.03.29,15:24:00,115295,115345,115240,115310,9574,34971,5
2021.03.29,15:25:00,115315,115335,115215,115285,9505,34339,5
2021.03.29,15:26:00,115285,115335,115240,115245,7141,24977,5
2021.03.29,15:27:00,115250,115285,115190,115210,7316,24658,5
2021.03.29,15:28:00,115210,115260,115145,115170,9224,36384,5
2021.03.29,15:29:00,115175,115255,115165,115225,5081,17302,5
2021.03.29,15:30:00,115225,115260,115190,115220,7134,30769,5
2021.03.29,15:31:00,115220,115245,115165,115190,4314,15377,5
2021.03.29,15:32:00,115195,115220,115145,115150,4601,17004,5
2021.03.29,15:33:00,115155,115160,115110,115155,9083,33839,5
2021.03.29,15:34:00,115160,115255,115155,115220,9154,34506,5
2021.03.29,15:35:00,115220,115230,115135,115195,7147,26285,5
2021.03.29,15:36:00,115200,115235,115175,115205,4173,15657,5
2021.03.29,15:37:00,115205,115250,115180,115225,4162,16509,5
2021.03.29,15:38:00,115225,115275,115215,115255,5321,18964,5
2021.03.29,15:39:00,115255,115260,115165,115235,6106,22617,5
2021.03.29,15:40:00,115235,115270,115215,115255,4347,18084,5
2021.03.29,15:41:00,115250,115300,115240,115300,5849,21535,5
